target_id	length	eff_length	est_counts	tpm
NR_168496.1	641	408.435	0	0
NR_168498.1	3836	3595.87	65.9437	1.11648
NR_168501.1	6355	6114.87	220.976	2.20009
NR_168502.1	1313	1072.87	19.036	1.08022
NR_168506.1	730	493.33	3.48943	0.430625
NR_168507.1	791	553.09	18.5106	2.03754
NR_168508.1	3731	3490.87	0	0
NR_168509.1	2742	2501.87	77.598	1.88829
NR_168510.1	4114	3873.87	234.233	3.68117
NR_168511.1	3876	3635.87	59.7717	1.00085
NR_168520.1	1048	807.867	0	0
NR_168884.1	1325	1084.87	0	0
NR_168891.1	3301	3060.87	120.457	2.39592
NR_168892.1	3125	2884.87	156.635	3.30556
NR_169190.1	4503	4262.87	101.293	1.44664
NR_169191.1	4533	4292.87	0	0
NR_169192.1	4572	4331.87	0	0
NR_169193.1	3953	3712.87	423.423	6.943
NR_169194.1	2160	1919.87	20.9501	0.66435
NR_169195.1	2157	1916.87	0	0
NR_169196.1	2294	2053.87	2.35236	0.0697291
NR_169197.1	3507	3266.87	0	0
NR_169198.1	3426	3185.87	0	0
NR_169199.1	3298	3057.87	0	0
NR_169200.1	3599	3358.87	12.5547	0.22756
NR_169201.1	3511	3270.87	34.6148	0.644289
NR_169202.1	3034	2793.87	0	0
NR_169203.1	3503	3262.87	0	0
NR_169204.1	3225	2984.87	0	0
NR_169205.1	3501	3260.87	86.4866	1.61472
NR_169206.1	3599	3358.87	36.5215	0.66197
NR_169207.1	3390	3149.87	0	0
NR_169208.1	3538	3297.87	0	0
NR_169209.1	3368	3127.87	0	0
NR_169210.1	3644	3403.87	1326.67	23.7287
NR_169211.1	607	376.436	16	2.58768
NR_169215.1	3595	3354.87	821.845	14.9141
NR_169216.1	3636	3395.87	0	0
NR_169217.1	3538	3297.87	2.25932e-07	4.17087e-09
NR_169219.1	3182	2941.87	17.579	0.363793
NR_169220.1	2996	2755.87	0	0
NR_169221.1	2937	2696.87	0	0
NR_169222.1	3105	2864.87	0	0
NR_169223.1	2908	2667.87	0	0
NR_169224.1	2818	2577.87	0	0
NR_169225.1	3385	3144.87	39.9427	0.773246
NR_169226.1	3088	2847.87	0	0
NR_169227.1	3179	2938.87	0	0
NR_169228.1	3017	2776.87	0	0
NR_169229.1	3378	3137.87	0.000724531	1.40574e-05
NR_169230.1	2915	2674.87	0	0
NR_169231.1	3064	2823.87	0.0683691	0.001474
NR_169232.1	3455	3214.87	0.000174393	3.30254e-06
NR_169233.1	2992	2751.87	0	0
NR_169234.1	3458	3217.87	11.2901	0.213606
NR_169235.1	2805	2564.87	34.2892	0.813907
NR_169236.1	3381	3140.87	60.5188	1.17307
NR_169237.1	5499	5258.87	126.439	1.46376
NR_169238.1	3091	2850.87	0	0
NR_169239.1	3364	3123.87	42.588	0.829998
NR_169240.1	3011	2770.87	0	0
NR_169241.1	5366	5125.87	49.6685	0.589923
NR_169242.1	5402	5161.87	158.081	1.86446
NR_169243.1	5493	5252.87	0	0
NR_169244.1	5407	5166.87	0	0
NR_169245.1	5372	5131.87	0	0
NR_169246.1	2906	2665.87	5.62185e-07	1.28388e-08
NR_169247.1	3087	2846.87	0	0
NR_169248.1	3178	2937.87	62.2304	1.28959
NR_169249.1	2879	2638.87	0	0
NR_169250.1	2806	2565.87	0	0
NR_169251.1	3287	3046.87	121.185	2.42146
NR_169252.1	3141	2900.87	1.00816e-06	2.11585e-08
NR_169253.1	2836	2595.87	0	0
NR_169254.1	3316	3075.87	11.4374	0.226381
NR_169255.1	2840	2599.87	0	0
NR_169256.1	3212	2971.87	0.179436	0.0036759
NR_169257.1	2778	2537.87	0	0
NR_169258.1	2956	2715.87	0	0
NR_169259.1	3138	2897.87	0	0
NR_169260.1	3411	3170.87	1.94833e-05	3.74082e-07
NR_169261.1	3572	3331.87	195.378	3.57002
NR_169262.1	3076	2835.87	0	0
NR_169263.1	3484	3243.87	0	0
NR_169264.1	3554	3313.87	86.9015	1.59652
NR_169265.1	3427	3186.87	0	0
NR_169266.1	3451	3210.87	0	0
NR_169268.1	5827	5586.87	22.1166	0.241009
NR_169269.1	4200	3959.87	0	0
NR_169270.1	3921	3680.87	83.4455	1.38018
NR_169271.1	4113	3872.87	67.0476	1.05398
NR_169272.1	3893	3652.87	9.87823	0.164637
NR_169273.1	3887	3646.87	34.0064	0.567705
NR_169274.1	3904	3663.87	11.1484	0.185248
NR_169277.1	3028	2787.87	0	0
NR_169278.1	3072	2831.87	0	0
NR_169279.1	7561	7320.87	164.674	1.36945
NR_169280.1	7636	7395.87	289.196	2.38059
NR_169281.1	7444	7203.87	37.9703	0.320893
NR_169282.1	6997	6756.87	29.2471	0.263524
NR_169283.1	4369	4128.87	19.437	0.286603
NR_169284.1	4152	3911.87	0	0
NR_169285.1	4104	3863.87	0	0
NR_169286.1	4518	4277.87	0	0
NR_169287.1	4205	3964.87	17.9943	0.276304
NR_169288.1	2296	2055.87	0	0
NR_169289.1	4172	3931.87	6.89973	0.106836
NR_169290.1	4188	3947.87	29.0483	0.447962
NR_169291.1	4239	3998.87	0	0
NR_169292.1	2231	1990.87	24.6444	0.753629
NR_169299.1	5147	4906.87	1519.47	18.8526
NR_169300.1	2313	2072.87	9.66717	0.283929
NR_169301.1	2518	2277.87	43.5673	1.16443
NR_169302.1	2726	2485.87	6.81336	0.166865
NR_169303.1	2203	1962.87	0.00133745	4.14829e-05
NR_169304.1	1930	1689.87	0	0
NR_169305.1	1535	1294.87	3	0.141052
NR_169306.1	585	356.003	0	0
NR_169501.1	930	690.366	26	2.29285
NR_169502.1	1080	839.867	0	0
NR_169503.1	1094	853.867	5.80984	0.414244
NR_169504.1	743	505.78	14.9398	1.79832
NR_169505.1	942	702.157	0	0
NR_169506.1	1533	1292.87	0	0
NR_169507.1	407	201.118	0.631561	0.191182
NR_169508.1	817	578.352	0	0
NR_169509.1	576	347.615	0	0
NR_169510.1	2024	1783.87	62	2.11598
NR_169511.1	748	510.729	0	0
NR_169512.1	6720	6479.87	72.8707	0.684651
NR_169513.1	6712	6471.87	0	0
NR_169514.1	4375	4134.87	0	0
NR_169515.1	6680	6439.87	0	0
NR_169516.1	6843	6602.87	26.8521	0.247587
NR_169517.1	6836	6595.87	75.7441	0.699132
NR_169518.1	6818	6577.87	0	0
NR_169519.1	7049	6808.87	429.465	3.84003
NR_169520.1	6742	6501.87	0.10075	0.000943389
NR_169521.1	5815	5574.87	26	0.283936
NR_169522.1	2960	2719.87	0	0
NR_169523.1	2699	2458.87	71.9832	1.78229
NR_169524.1	2652	2411.87	0	0
NR_169525.1	2934	2693.87	377.687	8.53568
NR_169526.1	7659	7418.87	0	0
NR_169527.1	8062	7821.87	63.0288	0.490581
NR_169528.1	7697	7456.87	0	0
NR_169529.1	7962	7721.87	1.56481	0.0123373
NR_169530.1	8058	7817.87	0	0
NR_169531.1	7846	7605.87	277.591	2.22197
NR_169532.1	8203	7962.87	38.9335	0.29767
NR_169533.1	2950	2709.87	1.26645	0.0284525
NR_169534.1	3446	3205.87	136.289	2.58819
NR_169535.1	2929	2688.87	0	0
NR_169536.1	3701	3460.87	188.005	3.30724
NR_169537.1	2856	2615.87	0	0
NR_169538.1	4637	4396.87	0	0
NR_169539.1	3120	2879.87	0	0
NR_169540.1	3133	2892.87	0	0
NR_169541.1	3304	3063.87	14.3135	0.284419
NR_169542.1	4399	4158.87	0	0
NR_169543.1	4294	4053.87	0	0
NR_169544.1	4548	4307.87	0	0
NR_169545.1	4110	3869.87	0	0
NR_169546.1	2797	2556.87	26.1663	0.62304
NR_169547.1	4381	4140.87	0	0
NR_169548.1	3071	2830.87	0	0
NR_169549.1	4384	4143.87	0	0
NR_169550.1	3190	2949.87	56.1638	1.15914
NR_169551.1	4314	4073.87	3.11352e-07	4.65294e-09
NR_169552.1	4205	3964.87	0	0
NR_169553.1	1441	1200.87	0	0
NR_169554.1	6092	5851.87	69.4413	0.722447
NR_169555.1	5937	5696.87	69.5937	0.743732
NR_169556.1	6069	5828.87	1.79564e-06	1.8755e-08
NR_169557.1	6331	6090.87	0	0
NR_169558.1	5868	5627.87	0	0
NR_169560.1	2699	2458.87	0	0
NR_169561.1	2831	2590.87	13.024	0.306042
NR_169562.1	2988	2747.87	44.5742	0.987576
NR_169563.1	3207	2966.87	73.735	1.51307
NR_169564.1	1948	1707.87	99.0214	3.52986
NR_169565.1	2760	2519.87	0	0
NR_169566.1	2985	2744.87	7.97639e-06	1.76916e-07
NR_169567.1	3220	2979.87	95.0397	1.94174
NR_169568.1	3106	2865.87	34.6114	0.735268
NR_169569.1	3077	2836.87	0	0
NR_169570.1	630	398.172	40.7288	6.22749
NR_169571.1	2839	2598.87	183.762	4.30481
NR_169572.1	1864	1623.87	0	0
NR_169573.1	1613	1372.87	0	0
NR_169574.1	2258	2017.87	0.00356967	0.000107701
NR_169575.1	3175	2934.87	119.059	2.46976
NR_169576.1	3274	3033.87	0.000129768	2.60408e-06
NR_169577.1	2085	1844.87	26.085	0.860813
NR_169578.1	3181	2940.87	27.7787	0.575067
NR_169579.1	2311	2070.87	299.347	8.80045
NR_169580.1	3002	2761.87	0.584128	0.0128762
NR_169581.1	5872	5631.87	0	0
NR_169582.1	4039	3798.87	0	0
NR_169583.1	6045	5804.87	52.8731	0.55453
NR_169584.1	5556	5315.87	533.391	6.10877
NR_169585.1	5756	5515.87	59.3392	0.654954
NR_169586.1	1488	1247.87	3.81991	0.186366
NR_169587.1	1221	980.867	0	0
NR_169588.1	898	658.366	20	1.84946
NR_169590.1	1692	1451.87	8.57827	0.359712
NR_169591.1	2316	2075.87	209.167	6.13446
NR_169592.1	4990	4749.87	0	0
NR_169593.2	4607	4366.87	0	0
NR_169594.2	4831	4590.87	743.613	9.8613
NR_169595.2	4284	4043.87	0	0
NR_169596.2	4647	4406.87	22.9444	0.316978
NR_169597.1	2427	2186.87	79	2.19931
NR_169598.1	4409	4168.87	22.2206	0.324504
NR_169599.1	8506	8265.87	17.4027	0.128177
NR_169600.1	4389	4148.87	0	0
NR_169601.1	4775	4534.87	178.876	2.40143
NR_169602.1	3461	3220.87	0	0
NR_169603.1	3645	3404.87	0	0
NR_169604.1	3626	3385.87	165.385	2.97377
NR_169605.1	3510	3269.87	95.9772	1.78698
NR_169606.1	3571	3330.87	52.2622	0.955241
NR_169607.1	3785	3544.87	18.56	0.318757
NR_169608.1	3560	3319.87	58.332	1.06972
NR_169609.1	3558	3317.87	46.517	0.853562
NR_169610.1	3730	3489.87	51.0243	0.890124
NR_169611.1	3804	3563.87	0.900513	0.0153833
NR_169612.1	3645	3404.87	7.21925	0.129085
NR_169613.1	3699	3458.87	46.0204	0.810025
NR_169614.1	8387	8146.87	0	0
NR_169615.1	8739	8498.87	0	0
NR_169616.1	8279	8038.87	0	0
NR_169617.1	8499	8258.87	0	0
NR_169618.1	8339	8098.87	0	0
NR_169619.1	8391	8150.87	0	0
NR_169620.2	3595	3354.87	18.6344	0.33816
NR_169621.2	3961	3720.87	0	0
NR_169622.2	2120	1879.87	8.95089	0.289882
NR_169623.1	8361	8120.87	0	0
NR_169624.1	8295	8054.87	9.82418	0.0742541
NR_169625.1	1347	1106.87	0	0
NR_169626.1	1595	1354.87	0	0
NR_169627.1	1489	1248.87	0	0
NR_169628.1	5491	5250.87	0.0212915	0.000246864
NR_169629.1	5696	5455.87	87.2075	0.973134
NR_169630.1	1188	947.867	15.2361	0.97861
NR_169631.1	1849	1608.87	11.0659	0.418744
NR_169632.1	3921	3680.87	14.7844	0.244532
NR_169633.1	3808	3567.87	6.9086	0.117886
NR_169635.1	3619	3378.87	59.9425	1.08006
NR_169636.1	3220	2979.87	0	0
NR_169637.1	3264	3023.87	18.1176	0.364772
NR_169638.1	3383	3142.87	0	0
NR_169639.1	3704	3463.87	0	0
NR_169640.1	3764	3523.87	73.565	1.27097
NR_169641.1	3808	3567.87	63.6046	1.08533
NR_169643.1	3266	3025.87	122.177	2.45824
NR_169644.1	3706	3465.87	2.85199e-07	5.00978e-09
NR_169645.1	3890	3649.87	6.30558e-05	1.05179e-06
NR_169646.1	3446	3205.87	10.3019	0.195639
NR_169647.1	3947	3706.87	38.8689	0.638377
NR_169728.1	2725	2484.87	12.9425	0.3171
NR_169729.1	2142	1901.87	12.193	0.390312
NR_169730.1	2928	2687.87	40.0343	0.90679
NR_169731.1	1958	1717.87	0	0
NR_169732.1	624	392.574	0	0
NR_169733.1	726	489.479	9.77274	1.21553
NR_169734.1	750	512.729	0	0
NR_169738.1	3324	3083.87	306.629	6.0534
NR_169739.1	906	666.366	0.00732423	0.000669162
NR_169740.1	902	662.366	19.1558	1.7607
NR_169741.1	2490	2249.87	0.0753807	0.00203979
NR_169742.1	2555	2314.87	78.4675	2.0637
NR_169743.1	2510	2269.87	0.0951552	0.0025522
NR_169744.1	1783	1542.87	0	0
NR_169745.1	2535	2294.87	66.2611	1.75786
NR_169746.1	1828	1587.87	0	0
NR_169747.1	1507	1266.87	0	0
NR_169748.1	1527	1286.87	0	0
NR_169749.1	2133	1892.87	0	0
NR_169750.1	1895	1654.87	91.2673	3.35764
NR_169751.1	6321	6080.87	15.6757	0.156944
NR_169752.1	2091	1850.87	0	0
NR_169753.1	2358	2117.87	9.01186	0.259059
NR_169754.1	2372	2131.87	1.68996	0.0482612
NR_169755.1	2230	1989.87	0	0
NR_169756.1	1793	1552.87	0	0
NR_169757.1	1196	955.867	91.4242	5.82299
NR_169758.1	4160	3919.87	37.066	0.575687
NR_169759.1	3289	3048.87	1.37485	0.0274535
NR_169760.1	4067	3826.87	1.84758e-08	2.93929e-10
NR_169761.1	3550	3309.87	0	0
NR_169762.1	3148	2907.87	2.36252e-08	4.94632e-10
NR_169763.1	7040	6799.87	75.1492	0.672832
NR_169764.1	6957	6716.87	0.598963	0.00542895
NR_169765.1	3339	3098.87	13.1784	0.258906
NR_169766.1	3077	2836.87	0	0
NR_169767.1	3288	3047.87	71.6297	1.4308
NR_169768.1	3018	2777.87	0	0
NR_169769.1	3153	2912.87	0	0
NR_169770.1	3226	2985.87	0	0
NR_169771.1	3108	2867.87	0	0
NR_169772.1	2807	2566.87	0	0
NR_169773.1	3175	2934.87	0	0
NR_169774.1	3377	3136.87	144.77	2.80973
NR_169775.1	3248	3007.87	84.0379	1.70098
NR_169776.1	3041	2800.87	0	0
NR_169777.1	3346	3105.87	60.5274	1.18646
NR_169778.1	3136	2895.87	0	0
NR_169779.1	3393	3152.87	0	0
NR_169780.1	3284	3043.87	1.80905	0.0361832
NR_169781.1	3132	2891.87	0	0
NR_169782.1	3228	2987.87	0	0
NR_169783.1	3357	3116.87	0	0
NR_169784.1	2964	2723.87	0	0
NR_169785.1	3190	2949.87	0	0
NR_169786.1	3038	2797.87	0	0
NR_169787.1	3091	2850.87	0	0
NR_169788.1	2900	2659.87	0	0
NR_169789.1	2986	2745.87	0	0
NR_169790.1	7794	7553.87	0	0
NR_169791.1	9334	9093.87	1200.14	8.0346
NR_169794.1	3001	2760.87	22.1089	0.487534
NR_169795.1	2938	2697.87	15.725	0.354856
NR_169796.1	3090	2849.87	5.29992e-06	1.13221e-07
NR_169797.1	2792	2551.87	0	0
NR_169798.1	3005	2764.87	0.27276	0.00600604
NR_169799.1	2626	2385.87	15.0458	0.38393
NR_169800.1	2584	2343.87	0	0
NR_169801.1	3152	2911.87	5.9164	0.1237
NR_169802.1	2798	2557.87	0.000106791	2.54178e-06
NR_169803.1	3112	2871.87	3.95369	0.0838148
NR_169804.1	2998	2757.87	38.9113	0.858983
NR_169805.1	3141	2900.87	166.588	3.49622
NR_169806.1	3009	2768.87	0.325388	0.00715454
NR_169808.1	3037	2796.87	0	0
NR_169809.1	3066	2825.87	1.79989	0.0387772
NR_169810.1	3137	2896.87	83.475	1.75433
NR_169811.1	2984	2743.87	0.165432	0.00367062
NR_169814.1	5317	5076.87	0	0
NR_169815.1	5230	4989.87	57.6781	0.703727
NR_169816.1	4621	4380.87	0	0
NR_169817.1	4226	3985.87	0	0
NR_169818.1	4813	4572.87	0	0
NR_169819.1	4792	4551.87	114.079	1.52581
NR_169820.1	4962	4721.87	495.656	6.39071
NR_169821.1	4252	4011.87	9.72929	0.147644
NR_169822.1	5493	5252.87	4.47423e-07	5.18567e-09
NR_169823.1	5537	5296.87	2.0434e-06	2.34864e-08
NR_169824.1	5256	5015.87	0	0
NR_169825.1	5603	5362.87	1.18805e-06	1.34871e-08
NR_169826.1	5509	5268.87	4.51132e-06	5.21277e-08
NR_169827.1	2263	2022.87	0	0
NR_169828.1	1505	1264.87	0	0
NR_169829.1	1333	1092.87	8.25649	0.45995
NR_169830.1	1291	1050.87	0.00195107	0.000113034
NR_169831.1	1367	1126.87	28.3906	1.53386
NR_169832.1	1913	1672.87	0	0
NR_169834.1	1642	1401.87	0	0
NR_169835.1	1170	929.867	0	0
NR_169836.1	1445	1204.87	0	0
NR_169837.1	1517	1276.87	4.61227	0.219913
NR_169838.1	1598	1357.87	15.5099	0.695397
NR_169839.1	1308	1067.87	1.08808	0.0620337
NR_169840.1	3519	3278.87	123.343	2.29021
NR_169841.1	1591	1350.87	0	0
NR_169842.1	8127	7886.87	56.7413	0.438003
NR_169843.1	8153	7912.87	77.2619	0.594448
NR_169844.1	7950	7709.87	0	0
NR_169845.1	8239	7998.87	45.3183	0.344927
NR_169846.1	7581	7340.87	0	0
NR_169847.1	7678	7437.87	0	0
NR_169848.1	7791	7550.87	0	0
NR_169849.1	7725	7484.87	0	0
NR_169850.1	8239	7998.87	0.0112529	8.5648e-05
NR_169851.1	7969	7728.87	269.098	2.11971
NR_169852.1	8239	7998.87	0.0438833	0.000334005
NR_169853.1	8024	7783.87	7.20185	0.0563289
NR_169854.1	8371	8130.87	52.8293	0.395567
NR_169855.1	3217	2976.87	202.385	4.13906
NR_169856.1	2943	2702.87	0	0
NR_169857.1	2923	2682.87	0	0
NR_169858.1	3093	2852.87	93.5545	1.99648
NR_169859.1	2983	2742.87	0	0
NR_169860.1	3073	2832.87	3.62427e-07	7.78891e-09
NR_169861.1	4211	3970.87	136.728	2.0963
NR_169862.1	2878	2637.87	0	0
NR_169863.2	2789	2548.87	0	0
NR_169864.1	2644	2403.87	0	0
NR_169865.1	2919	2678.87	0	0
NR_169866.1	2622	2381.87	31.6442	0.808833
NR_169867.1	2693	2452.87	273.954	6.79964
NR_169868.1	2326	2085.87	4.27217	0.124693
NR_169870.1	3151	2910.87	38.9749	0.815165
NR_169871.1	1821	1580.87	4.05392	0.156121
NR_169872.1	1413	1172.87	0	0
NR_169874.1	1339	1098.87	0	0
NR_169875.1	2063	1822.87	23.6523	0.789953
NR_169876.1	2137	1896.87	0	0
NR_169877.1	4192	3951.87	9.47316	0.14594
NR_169878.1	3206	2965.87	20.594	0.422738
NR_169879.1	6275	6034.87	557.652	5.62572
NR_169880.1	2761	2520.87	0	0
NR_169881.1	4133	3892.87	631.617	9.87794
NR_169882.1	3772	3531.87	0	0
NR_170069.1	2894	2653.87	0	0
NR_170070.1	3201	2960.87	17.4046	0.357871
NR_170071.1	4286	4045.87	0	0
NR_170072.1	3006	2765.87	0	0
NR_170073.1	5001	4760.87	0.0114924	0.000146963
NR_170074.1	4217	3976.87	0	0
NR_170075.1	4462	4221.87	0	0
NR_170076.1	2979	2738.87	0	0
NR_170077.1	4517	4276.87	0	0
NR_170107.1	8167	7926.87	0	0
NR_170111.1	830	591.117	1	0.102993
NR_170115.1	4503	4262.87	0	0
NR_170116.1	4534	4293.87	0	0
NR_170117.1	4705	4464.87	5.67826	0.0774264
NR_170118.1	4521	4280.87	64.4024	0.91591
NR_170119.1	4519	4278.87	35.5638	0.506012
NR_170120.1	4592	4351.87	0.00350517	4.90361e-05
NR_170121.1	2718	2477.87	21.1318	0.519208
NR_170124.1	1286	1045.87	2149.67	125.135
NR_170155.1	2094	1853.87	0	0
NR_170160.1	5293	5052.87	91.9479	1.10786
NR_170161.1	5380	5139.87	27.0756	0.320707
NR_170162.1	1472	1231.87	7.53337	0.372312
NR_170163.1	1530	1289.87	16.4271	0.77535
NR_170164.1	6054	5813.87	317.969	3.32967
NR_170165.1	6051	5810.87	183.869	1.92642
NR_170166.1	5984	5743.87	8.38266e-07	8.88505e-09
NR_170167.1	6217	5976.87	66.9505	0.681965
NR_170168.1	5471	5230.87	0	0
NR_170169.1	5990	5749.87	1398.99	14.8128
NR_170170.1	5843	5602.87	2.79681e-07	3.03903e-09
NR_170171.1	4049	3808.87	125	1.998
NR_170172.1	972	731.943	143	11.8944
NR_170173.1	428	217.917	6	1.67627
NR_170175.1	3590	3349.87	78.7223	1.43071
NR_170176.1	3423	3182.87	18.2062	0.348243
NR_170177.1	1998	1757.87	0.00115063	3.98502e-05
NR_170178.1	2087	1846.87	37.1387	1.22426
NR_170179.1	2113	1872.87	0	0
NR_170180.1	2135	1894.87	2.7144e-07	8.72123e-09
NR_170181.1	2567	2326.87	30.8535	0.807263
NR_170182.1	2701	2460.87	0.149366	0.00369526
NR_170183.1	3016	2775.87	0	0
NR_170184.1	3150	2909.87	0	0
NR_170185.1	3241	3000.87	107.733	2.18567
NR_170186.1	1663	1422.87	0	0
NR_170187.1	1617	1376.87	3.89415	0.172188
NR_170188.1	1527	1286.87	0	0
NR_170189.1	3625	3384.87	11.9875	0.21561
NR_170190.1	1479	1238.87	0	0
NR_170191.1	1546	1305.87	0	0
NR_170192.1	1352	1111.87	12.0125	0.657753
NR_170193.1	3752	3511.87	0	0
NR_170194.1	1346	1105.87	0	0
NR_170195.1	2340	2099.87	461.952	13.3933
NR_170196.1	1814	1573.87	285.042	11.0261
NR_170197.1	294	117.233	0	0
NR_170199.1	838	598.998	36.0509	3.66415
NR_170200.1	532	308.247	0	0
NR_170217.1	2174	1933.87	232.271	7.31225
NR_170218.1	2235	1994.87	0	0
NR_170219.1	587	357.857	10.7121	1.82241
NR_170220.1	3490	3249.87	288.57	5.4059
NR_170222.1	2511	2270.87	10	0.268096
NR_170223.1	1280	1039.87	168.072	9.84009
NR_170224.1	513	291.66	0	0
NR_170227.1	1571	1330.87	30	1.37236
NR_170228.1	1147	906.867	0	0
NR_170229.1	1086	845.867	0	0
NR_170230.1	990	749.943	0	0
NR_170231.1	519	297.013	9	1.8448
NR_170236.1	477	259.841	2	0.468603
NR_170243.1	421	212.238	0	0
NR_170244.1	608	377.359	0	0
NR_170245.1	770	532.361	0	0
NR_170259.1	373	173.867	2.48149	0.868912
NR_170266.1	841	601.998	2	0.202263
NR_170268.1	1668	1427.87	0	0
NR_170269.1	1608	1367.87	5.06336	0.22536
NR_170270.1	827	588.176	0	0
NR_170271.1	358	162.447	0.401572	0.150499
NR_170272.1	366	168.481	0	0
NR_170273.1	583	354.149	1.8474	0.317583
NR_170274.1	528	304.693	3	0.599433
NR_170275.1	544	319.015	4.74734	0.905986
NR_170276.1	645	412.393	0	0
NR_170277.1	728	491.429	0	0
NR_170278.1	931	691.366	15.9255	1.40239
NR_170279.1	973	732.943	107.551	8.93358
NR_170280.1	911	671.366	3	0.272047
NR_170281.1	1787	1546.87	159	6.25787
NR_170283.1	1084	843.867	28	2.02007
NR_170286.1	1415	1174.87	83.5684	4.33048
NR_170287.1	1815	1574.87	42.5969	1.64671
NR_170288.1	1598	1357.87	15.0644	0.675423
NR_170290.1	24922	24681.9	361.629	0.892006
NR_170291.1	439	227.096	9.31232	2.4965
NR_170298.1	817	578.352	1	0.105266
NR_170299.1	1819	1578.87	22	0.848319
NR_170300.1	1003	762.867	29	2.31436
NR_170301.1	613	382.205	6.7276	1.07163
NR_170302.1	963	723.015	59.47	5.00764
NR_170303.1	985	744.943	0	0
NR_170304.1	1055	814.867	0	0
NR_170305.1	2382	2141.87	13.2379	0.376277
NR_170306.1	2446	2205.87	0	0
NR_170307.1	2573	2332.87	0	0
NR_170308.1	3037	2796.87	4.27003	0.0929482
NR_170309.1	3228	2987.87	0	0
NR_170310.1	1056	815.867	57	4.25341
NR_170311.1	1130	889.867	2.11354	0.1446
NR_170312.1	596	366.192	5.22394	0.868503
NR_170313.1	690	454.849	0	0
NR_170314.1	750	512.729	0	0
NR_170315.1	1258	1017.87	1.93313	0.115625
NR_170316.1	1346	1105.87	0	0
NR_170317.1	1467	1226.87	0	0
NR_170318.1	1741	1500.87	49.2941	1.99956
NR_170319.1	1785	1544.87	0	0
NR_170320.1	1848	1607.87	9.45346	0.35795
NR_170321.1	684	449.26	3.85229	0.522039
NR_170322.1	717	480.674	2.04406	0.258896
NR_170323.1	310	128.913	0	0
NR_170324.1	719	482.626	16	2.01833
NR_170325.1	1127	886.867	101.441	6.96366
NR_170327.1	574	345.935	18.859	3.31899
NR_170328.1	503	283.259	0	0
NR_170329.1	566	338.781	12	2.15648
NR_170330.1	2302	2061.87	999.443	29.5107
NR_170332.1	2639	2398.87	1.20936	0.0306924
NR_170333.1	1172	931.867	0	0
NR_170334.1	876	636.625	0.695615	0.0665224
NR_170335.1	597	367.005	0	0
NR_170336.1	3017	2776.87	12.9067	0.282971
NR_170337.1	1621	1380.87	7.47598	0.329609
NR_170338.1	842	602.998	0	0
NR_170339.1	1648	1407.87	227.506	9.83816
NR_170340.1	7369	7128.87	729.083	6.22642
NR_170341.1	7262	7021.87	67.1886	0.58254
NR_170342.1	1302	1061.87	0	0
NR_170343.1	3912	3671.87	131.943	2.18768
NR_170346.1	5446	5205.87	233.068	2.72566
NR_170347.1	5314	5073.87	137.261	1.64698
NR_170348.1	5429	5188.87	209.84	2.46206
NR_170349.1	5045	4804.87	33.7651	0.427827
NR_170350.1	5229	4988.87	0	0
NR_170351.1	5426	5185.87	436.983	5.13009
NR_170352.1	5226	4985.87	0	0
NR_170354.1	5227	4986.87	0	0
NR_170355.1	5106	4865.87	0	0
NR_170357.1	5493	5252.87	23.601	0.273537
NR_170358.1	5108	4867.87	65.1027	0.814221
NR_170359.1	2866	2625.87	0	0
NR_170360.1	3031	2790.87	48.0005	1.0471
NR_170361.1	5268	5027.87	0.0271479	0.000328727
NR_170362.1	2513	2272.87	0	0
NR_170363.1	2395	2154.87	0	0
NR_170364.1	2389	2148.87	0	0
NR_170365.1	3517	3276.87	0	0
NR_170366.1	5278	5037.87	0	0
NR_170368.1	1399	1158.87	0	0
NR_170369.1	1716	1475.87	31.053	1.28097
NR_170372.1	2126	1885.87	50.5534	1.632
NR_170373.1	3587	3346.87	7.83835	0.142583
NR_170374.1	3578	3337.87	686.649	12.5241
NR_170375.1	1577	1336.87	127.856	5.82256
NR_170376.1	2713	2472.87	97.3415	2.39651
NR_170377.1	2789	2548.87	0	0
NR_170378.1	758	520.677	1.14058	0.133364
NR_170379.1	4121	3880.87	89.893	1.4102
NR_170380.1	3843	3602.87	1.76244	0.0297817
NR_170381.1	4134	3893.87	0	0
NR_170382.1	4216	3975.87	17.6565	0.270368
NR_170383.1	4281	4040.87	468.364	7.05652
NR_170384.1	4002	3761.87	7.9074	0.127971
NR_170385.1	3778	3537.87	51.1672	0.880507
NR_170386.1	2659	2418.87	0	0
NR_170387.1	4374	4133.87	315.871	4.65195
NR_170388.1	4310	4069.87	195.714	2.92768
NR_170389.1	2471	2230.87	3.57785	0.0976405
NR_170390.1	2731	2490.87	6.29673	0.153903
NR_170544.1	9297	9056.87	0	0
NR_170545.1	9230	8989.87	0	0
NR_170546.1	9425	9184.87	0.0580634	0.000384868
NR_170547.1	9397	9156.87	590.981	3.92924
NR_170548.1	8021	7780.87	0	0
NR_170549.1	9325	9084.87	0	0
NR_170550.1	2669	2428.87	0	0
NR_170551.1	9222	8981.87	0	0
NR_170552.1	7971	7730.87	0	0
NR_170553.1	8015	7774.87	0	0
NR_170554.1	8138	7897.87	0	0
NR_170555.1	9490	9249.87	0.071365	0.000469713
NR_170556.1	8116	7875.87	0	0
NR_170557.1	9161	8920.87	0	0
